Class,Concentration,Sensor1_DR,Sensor1_ADR,Sensor1_P_EMA,Sensor2_M_EMA,Sensor2_DR,Sensor2_ADR,Sensor2_P_EMA,Sensor2_M_EMA,Sensor3_DR,Sensor3_ADR,Sensor3_P_EMA,Sensor3_M_EMA,Sensor4_DR,Sensor4_ADR,Sensor4_P_EMA,Sensor4_M_EMA,Sensor5_DR,Sensor5_ADR,Sensor5_P_EMA,Sensor5_M_EMA,Sensor6_DR,Sensor6_ADR,Sensor6_P_EMA,Sensor6_M_EMA,Sensor7_DR,Sensor7_ADR,Sensor7_P_EMA,Sensor7_M_EMA,Sensor8_DR,Sensor8_ADR,Sensor8_P_EMA,Sensor8_M_EMA,Sensor9_DR,Sensor9_ADR,Sensor9_P_EMA,Sensor9_M_EMA,Sensor10_DR,Sensor10_ADR,Sensor10_P_EMA,Sensor10_M_EMA,Sensor11_DR,Sensor11_ADR,Sensor11_P_EMA,Sensor11_M_EMA,Sensor12_DR,Sensor12_ADR,Sensor12_P_EMA,Sensor12_M_EMA,Sensor13_DR,Sensor13_ADR,Sensor13_P_EMA,Sensor13_M_EMA,Sensor14_DR,Sensor14_ADR,Sensor14_P_EMA,Sensor14_M_EMA,Sensor15_DR,Sensor15_ADR,Sensor15_P_EMA,Sensor15_M_EMA,Sensor16_DR,Sensor16_ADR,Sensor16_P_EMA,Sensor16_M_EMA
6,65,179791.6162,12.406587,66.309788,-37.272257,172355.043,11.499478,66.18082,-34.916094,6500.365,5.247357,2.037866,-2.050954,6377.1636,5.118449,2.053799,-1.919583,2139.6553,3.183635,1.286254,-0.883232,2422.5905,3.230643,1.475739,-1.112038,8138.1481,6.909431,3.334949,-3.322495,7993.5447,6.636543,3.316775,-3.602155,173595.9014,12.892048,59.781756,-34.376405,157297.3662,11.252493,56.241598,-29.372656,7289.0991,5.322892,2.325436,-2.220159,7261.0478,6.625244,2.013738,-2.384047,2899.9766,3.456643,1.880839,-1.284204,2923.1017,3.400678,1.858994,-1.175281,9098.4095,7.005986,3.659984,-3.994229,9084.3027,7.618739,3.564428,-3.808015
6,70,184065.2949,12.065408,71.121315,-31.537538,175390.539,10.53699,73.807372,-29.333222,6624.235,4.935328,2.498241,-1.83891,6464.4729,4.896875,2.528897,-1.776197,2182.3255,3.179945,1.424211,-0.753597,2457.7969,3.250205,1.683019,-0.980851,8281.7196,6.474676,4.084545,-2.796681,8051.2684,6.305681,4.154235,-2.928554,176634.291,11.592906,67.189412,-29.68563,160185.707,10.738586,62.456302,-24.803769,7352.6041,5.056254,2.842796,-2.00326,7456.3509,6.198548,2.447262,-2.089983,2941.7303,3.466901,2.103492,-1.067343,2966.9112,3.356686,2.007141,-1.039507,9131.345,6.543648,4.464659,-3.242867,9226.455,7.00989,4.310146,-3.184556
6,75,188680.6621,12.21586,73.913768,-31.888225,179741.0586,10.626531,77.169723,-29.519397,6815.4007,5.044625,2.666541,-1.93796,6610.1941,4.985249,2.692529,-1.876587,2219.3324,3.20217,1.481626,-0.800867,2489.1429,3.265603,1.741278,-0.959844,8469.926,6.5951,4.334197,-2.911482,8180.5255,6.393162,4.406052,-3.113497,180737.0937,11.605976,70.00585,-30.245407,163537.0059,10.770042,64.665524,-24.929283,7499.6682,5.138942,3.014926,-2.091219,7689.2626,6.321422,2.780287,-2.183583,2976.866,3.478553,2.202412,-1.114793,3016.736,3.381034,2.104384,-1.034021,9263.3931,6.611025,4.735764,-3.423514,9431.9103,7.106646,4.594268,-3.311897
6,5,44605.5859,3.669094,11.343147,-9.623836,42653.4609,3.319148,11.635609,-9.517339,1053.1964,1.648418,0.436332,-0.313639,1074.0094,1.669924,0.293328,-0.271492,573.2009,1.577458,0.30509,-0.217631,627.6543,1.582426,0.336361,-0.313396,1460.9967,2.001333,0.536252,-0.391586,1417.762,1.97284,0.590432,-0.428426,40261.1894,3.397771,10.434432,-8.499543,41756.0332,3.512852,10.24624,-7.652352,1194.1148,1.68346,0.298137,-0.314301,1189.7644,1.853992,0.336789,-0.271859,814.9007,1.691037,0.450285,-0.291473,838.5001,1.672314,0.424773,-0.257508,1574.0854,1.992553,0.593814,-0.410823,1677.3451,2.130038,0.621969,-0.409461
6,10,74608.7041,7.165237,15.520393,-16.820758,71679.0371,6.524355,16.208603,-15.994523,2125.9261,2.616263,0.495034,-0.439348,2108.6457,2.60211,0.473515,-0.431396,925.0325,1.970013,0.386086,-0.290373,1031.7443,1.9985,0.432675,-0.305811,2805.4313,3.410989,0.713887,-0.669428,2707.7349,3.29379,0.722804,-0.632043,70365.2002,7.487545,15.149867,-15.67649,69918.2705,7.067235,14.762244,-13.840057,2403.342,2.714409,0.53232,-0.476192,2278.025,3.097532,0.51322,-0.488229,1299.3049,2.169163,0.553579,-0.373168,1337.4009,2.13765,0.51746,-0.512715,3080.5541,3.542814,0.75824,-0.665177,3193.5908,3.85717,0.770227,-0.707258
6,15,89514.0156,7.238736,27.418004,-18.489009,86318.167,6.690826,28.567472,-18.481424,2638.2825,2.838858,1.010126,-0.586631,2562.2936,2.780347,0.856862,-0.601304,1101.5386,2.120365,0.636809,-0.373594,1211.0973,2.124868,0.727545,-0.419127,3518.363,3.70787,1.378553,-0.997299,3339.4939,3.533675,1.389696,-0.960735,86013.8974,7.62652,26.135454,-17.546503,83383.9677,7.065312,24.93585,-14.690154,2914.0987,2.883544,0.957973,-0.648011,2830.7095,3.348474,0.88543,-0.662617,1506.6218,2.291414,0.911987,-0.532275,1569.9617,2.27968,0.874498,-0.49997,3773.7827,3.714517,1.460275,-1.016066,3950.8341,4.059296,1.446429,-1.062763
6,20,105654.7344,8.419806,33.287114,-23.747965,101958.8457,7.6302,35.065074,-22.853227,3202.5463,3.161012,1.084519,-0.762457,3091.1233,3.105005,1.09335,-0.728903,1274.1351,2.286911,0.779586,-0.424395,1418.5315,2.319736,0.916384,-0.521084,4231.9943,4.142051,1.924701,-1.206212,4012.0261,3.970414,1.815936,-1.264329,102433.5811,8.708889,31.904188,-22.709009,97787.9522,8.159244,30.018102,-18.989334,3527.1357,3.230517,1.206854,-0.81915,3447.743,3.762595,1.11915,-0.866997,1740.9907,2.488937,1.133861,-0.635173,1800.4177,2.45583,1.078429,-0.554827,4538.5693,4.176053,1.891465,-1.365479,4749.2834,4.537668,1.85386,-1.282496
6,25,118127.1562,8.93353,39.512156,-22.925466,113939.2646,8.214831,41.298315,-22.582249,3667.3524,3.458975,1.315452,-0.905312,3577.0894,3.405731,1.402726,-0.918263,1412.4034,2.424585,0.907719,-0.496864,1582.1837,2.465184,1.04836,-0.584017,4895.8608,4.616361,2.162446,-1.575187,4691.5086,4.437155,2.169349,-1.5705,115016.835,9.35399,37.75446,-21.22603,108217.2119,8.546833,35.390689,-18.347998,4067.672,3.526196,1.521196,-1.016894,3964.3657,4.146924,1.324758,-1.02284,1933.9798,2.64883,1.284334,-0.699472,1979.3347,2.600504,1.242514,-0.671171,5311.3697,4.655271,2.277794,-1.770595,5440.8778,4.997245,2.240089,-1.651645
6,30,130669.5302,11.542328,41.065242,-23.287823,126134.7119,10.65519,43.213372,-22.019206,4349.8288,4.288247,1.438737,-1.01375,4195.7106,4.166746,1.429951,-0.941291,1569.7795,2.637723,0.890226,-0.513675,1762.5365,2.687606,1.031776,-0.776006,5716.2415,5.857435,2.240038,-1.623231,5460.6183,5.5636,2.270983,-1.629381,127367.0039,12.613515,39.473744,-22.540127,118570.1182,11.075693,37.305084,-19.314987,4806.7666,4.405215,1.601914,-1.05145,4655.5188,5.270128,1.393845,-1.09733,2149.2445,2.918693,1.245623,-0.760874,2197.792,2.855726,1.216049,-0.670152,6220.8325,6.054553,2.393749,-1.977761,6371.1217,6.624954,2.327317,-1.734821
6,35,139285.9287,10.317889,46.657429,-28.833748,134045.002,9.293013,48.687119,-27.725455,4640.3034,4.05703,1.60553,-1.445434,4474.0375,3.974116,1.606835,-1.361027,1655.8946,2.66259,1.012223,-0.692604,1867.2418,2.727565,1.220046,-0.703436,6097.3647,5.416724,2.574112,-2.22262,5869.6092,5.253044,2.6258,-2.121336,135785.5458,10.580716,44.580068,-29.063246,125456.5088,9.669939,41.864881,-24.609043,5096.2732,4.131245,1.783048,-1.550185,5022.9854,4.918447,1.587431,-1.629426,2260.7025,2.924047,1.515965,-0.826354,2299.435,2.846137,1.409864,-0.831486,6612.3844,5.474205,2.8046,-2.211277,6775.5091,5.887043,2.718164,-2.244051
6,40,147749.2705,10.432959,50.652961,-29.551696,142197.9531,9.428075,52.524574,-28.791829,4993.3353,4.236547,1.712975,-1.404163,4796.3017,4.130818,1.735325,-1.318771,1755.9819,2.768321,1.076722,-0.604609,1970.2745,2.824577,1.439484,-0.690101,6518.5608,5.631093,2.783436,-2.147955,6228.2419,5.438858,2.856123,-2.061029,143964.9766,10.619816,48.149492,-27.541431,132281.3438,9.7395,45.180895,-22.416902,5464.0912,4.295149,1.938836,-1.498155,5463.7184,5.177012,1.691018,-1.585868,2378.0917,3.026058,1.615728,-0.849908,2428.6724,2.951187,1.506566,-0.780537,7028.6096,5.653599,3.024203,-2.181074,7253.7011,6.112557,2.930087,-2.25286
6,45,155236.416,10.798874,51.700758,-31.260451,149202.8281,9.7018,53.968393,-30.273249,5394.0577,4.460726,1.756956,-1.64065,5210.5802,4.381161,1.754527,-1.535834,1850.9202,2.854007,1.146225,-0.690632,2090.3434,2.931834,1.388008,-0.83912,6969.5968,5.921146,2.789344,-2.379226,6726.9058,5.749785,2.893177,-2.280286,151036.3798,10.831001,48.899645,-29.326661,138485.375,9.968071,46.179797,-23.322999,5923.7367,4.540184,1.968109,-1.724477,5905.2182,5.456308,1.730399,-1.901933,2518.7375,3.13295,1.711316,-1.055548,2547.8922,3.035518,1.57864,-0.93115,7624.6902,5.999659,3.152235,-2.584385,7738.3105,6.38235,3.062447,-2.450779
6,50,162129.9804,11.287484,54.415673,-29.398661,155992.9512,9.988203,56.594548,-29.050289,5708.2504,4.608831,1.893523,-1.810268,5418.2546,4.467539,1.888533,-1.750321,1925.2935,2.929646,1.182237,-0.762502,2149.7685,2.981262,1.431792,-1.010877,7210.4272,6.033064,2.987879,-2.837337,6871.9303,5.799635,3.082013,-2.88947,157651.6845,11.114172,51.410902,-27.355212,143895.0049,10.28284,48.612613,-22.78649,6185.3785,4.64954,2.122135,-1.977548,6308.2171,5.676269,1.856597,-2.061221,2586.7966,3.188699,1.782061,-1.02652,2648.9308,3.117632,1.648044,-0.995158,7787.8234,6.024539,3.383488,-3.080136,8059.4466,6.535915,3.269604,-3.051478
6,55,171871.1592,14.958037,60.880908,-29.493509,164734.04,13.359628,64.954431,-27.814428,6288.4368,5.619921,2.232757,-1.618852,6031.0333,5.451414,2.243359,-1.545056,2031.4944,3.101412,1.326617,-0.701432,2284.0612,3.169624,1.525755,-0.844051,7834.4241,7.501967,3.530543,-2.543417,7561.4487,7.212138,3.61712,-2.638007,166395.6328,15.846925,58.767756,-28.528245,150865.3682,13.927149,54.734635,-23.551344,6904.4931,5.770571,2.539725,-1.744967,6912.6797,7.13585,2.151102,-1.822255,2759.3032,3.454487,1.869987,-0.984357,2800.8101,3.345118,1.811698,-1.13871,8610.408,7.87096,3.834334,-2.883773,8779.7147,8.543975,3.802872,-2.817817
6,60,176340.5234,11.81977,66.589821,-32.470629,167560.5292,10.514537,69.131223,-31.308711,6135.1855,4.869129,2.326065,-1.995956,6012.9215,4.822536,2.422327,-1.96509,2041.182,3.047816,1.368587,-0.798742,2311.6587,3.123025,1.595434,-0.95018,7781.1443,6.454105,3.803285,-2.976201,7567.3053,6.273558,3.892804,-3.003862,169127.1592,11.706487,62.93735,-28.776664,153524.5596,10.583566,58.46349,-24.343869,6830.4448,4.980909,2.642915,-2.17406,6822.6309,6.039583,2.263076,-2.253081,2786.0311,3.344347,1.987582,-1.051578,2796.3404,3.237687,1.935363,-1.032944,8624.6457,6.535727,4.139275,-3.255868,8689.8899,6.977726,3.978306,-3.212232
6,65,181698.4746,11.779777,61.150151,-31.33235,172402.8769,10.480614,64.361,-28.92962,6399.9699,4.965463,2.087676,-2.000142,6304.7843,4.917672,2.042032,-1.993016,2121.21,3.126005,1.278494,-0.876873,2404.685,3.197147,1.521898,-1.029262,8081.5713,6.524348,3.240569,-3.33852,7911.89,6.362837,3.28536,-3.45915,173779.0117,11.460814,55.854487,-29.261491,157927.123,10.400834,52.075966,-24.488159,7168.7206,5.089918,2.324878,-2.180412,7129.1984,6.16336,2.018985,-2.293531,2889.2832,3.413836,1.885839,-1.200832,2888.9786,3.304977,1.813525,-1.162625,9049.4701,6.6247,3.768421,-3.794186,9009.6725,7.032328,3.652301,-3.67111
6,75,192564.5762,12.313455,71.772413,-33.092564,181484.0273,10.662189,74.285112,-29.700557,6603.2166,5.006134,2.512887,-1.926862,6578.1673,5.039563,2.538496,-1.877004,2194.193,3.190506,1.32845,-0.807119,2493.7504,3.299553,1.575213,-0.955298,8255.9778,6.540457,4.044026,-2.952108,8125.2095,6.444848,4.119612,-3.14889,182512.3945,11.535436,67.773929,-30.222265,165908.2832,10.726957,62.911505,-25.351049,7487.5125,5.226727,2.864958,-2.120456,7453.0729,6.275952,2.465398,-2.183164,2994.3416,3.51877,2.014034,-1.201239,2979.2333,3.369192,1.884558,-1.045808,9300.3631,6.722051,4.446149,-3.548991,9277.6115,7.084374,4.244042,-3.375492
6,5,44783.9336,3.522408,10.524756,-8.787964,42373.8125,3.230007,10.532296,-8.256216,983.8751,1.61429,0.266219,-0.310923,1037.4746,1.643263,0.285,-0.284033,561.2911,1.566357,0.289123,-0.31654,622.567,1.572396,0.320979,-0.259437,1386.8054,1.958478,0.450273,-0.336541,1375.296,1.939566,0.555534,-0.321054,39928.8574,3.262639,9.361853,-7.81531,41664.8906,3.339944,9.266654,-7.713959,1151.7474,1.654243,0.289267,-0.295541,1124.0771,1.812754,0.315099,-0.241677,807.8666,1.677931,0.444861,-0.270679,821.7694,1.662616,0.402286,-0.266257,1527.4995,1.949936,0.504989,-0.338079,1598.8373,2.072491,0.70473,-0.351293
6,15,91404.3115,6.751459,27.643569,-21.67348,87825.6895,6.356438,28.217878,-20.049498,2470.7137,2.746895,0.781988,-0.544174,2479.6002,2.72187,0.788767,-0.534363,1049.3524,2.069208,0.623553,-0.361146,1171.0588,2.089297,0.663614,-0.441667,3275.5633,3.55033,1.267876,-0.923361,3171.4845,3.419978,1.267237,-0.936116,87166.3555,6.927484,25.75185,-20.635115,84504.3242,6.464144,24.608517,-18.006717,2804.9653,2.809451,0.877018,-0.582956,2701.9126,3.235552,0.84539,-0.610914,1480.6715,2.265646,0.847803,-0.496225,1502.0916,2.228054,0.821115,-0.501209,3618.915,3.597594,1.331603,-0.975673,3715.604,3.874838,1.327904,-1.003998
6,20,105406.582,7.746674,34.036037,-20.1573,102230.2519,7.127854,35.635504,-19.833058,3076.0201,3.123146,1.04603,-0.666572,2912.354,3.001334,1.04316,-0.677688,1234.3904,2.250491,0.725865,-0.437929,1338.4848,2.252238,0.902479,-0.558872,4023.6193,4.049344,1.67477,-1.238726,3719.9688,3.812549,1.779145,-1.228997,102462.7011,7.950267,32.43551,-19.495696,97200.872,7.492813,30.497667,-17.19865,3313.6707,3.12273,1.155658,-0.830064,3385.7688,3.735029,1.095277,-0.73968,1675.4296,2.447177,1.068089,-0.634442,1760.5586,2.425969,1.031797,-0.584159,4196.9014,3.977196,1.800897,-1.288612,4594.3956,4.458391,1.78403,-1.352924
6,5,49259.3857,5.45942,8.116848,-8.524106,47436.2608,4.746728,8.227533,-8.20164,1329.3219,1.994532,0.245229,-0.243726,1301.7174,1.996907,0.240495,-0.281924,647.2312,1.676901,0.233823,-0.26931,707.3584,1.69711,0.298436,-0.310642,1772.6942,2.499109,0.374606,-0.481183,1667.4657,2.441055,0.451218,-0.373245,45388.9307,5.314672,7.326016,-7.785926,46651.8291,5.423182,7.194316,-7.62296,1477.4403,2.064677,0.311811,-0.284095,1451.2944,2.309242,0.283729,-0.313903,901.4697,1.831422,0.516989,-0.331539,955.2589,1.808666,0.326037,-0.249057,1885.8248,2.590126,0.404006,-0.367513,2068.7516,2.803629,0.417261,-0.379362
6,10,74805.0518,6.707129,19.415134,-15.890503,71893.4726,5.953645,20.496054,-15.155576,2118.2668,2.519303,0.597823,-0.424765,2025.2079,2.48168,0.584011,-0.43225,939.9555,1.962358,0.464299,-0.282649,1022.3472,1.980935,0.553149,-0.368124,2816.1909,3.234402,0.925154,-0.619422,2606.9312,3.112545,0.931631,-0.684841,70916.6445,6.804942,18.488657,-15.077952,70388.8662,6.699153,17.841509,-13.55275,2303.5338,2.577863,0.650425,-0.431783,2284.0766,2.940247,0.633928,-0.457567,1275.5186,2.136242,0.699263,-0.456804,1350.4089,2.107198,0.635128,-0.395137,2927.9056,3.271945,0.957319,-0.727597,3208.7706,3.548801,0.992265,-0.705449
6,15,92035.5156,7.775487,27.620422,-17.631495,88619.748,6.945339,28.976996,-18.286427,2663.726,2.852743,0.870268,-0.577447,2542.1205,2.805227,0.863991,-0.581363,1110.1555,2.127553,0.627653,-0.388304,1224.76,2.168913,0.749517,-0.451137,3526.303,3.691147,1.375895,-1.020117,3277.7746,3.559898,1.381743,-0.99045,88521.9482,7.991398,26.363793,-16.656131,85875.8232,7.734205,25.233804,-15.017234,2894.9295,2.916715,0.960013,-0.627676,2877.9967,3.368015,0.911716,-0.652959,1512.5616,2.334939,0.935175,-0.514253,1582.3418,2.285685,0.840066,-0.541929,3697.7195,3.741965,1.430996,-1.01512,4009.731,4.051835,1.454702,-1.101465
6,20,107898.2334,8.994761,33.771374,-23.058288,103904.5332,7.910543,35.494786,-23.192101,3226.8331,3.20836,1.109135,-0.820533,3048.2875,3.137299,1.074754,-0.751706,1286.3491,2.30729,0.742668,-0.432826,1412.3693,2.348224,0.895636,-0.541772,4281.9656,4.218151,1.741035,-1.238325,3938.8781,4.038802,1.765199,-1.18474,104355.3643,9.088121,32.519211,-22.357324,99419.3115,8.708099,30.561908,-18.384953,3475.1815,3.264927,1.20438,-0.859747,3496.4181,3.8216,1.147973,-0.900217,1732.2083,2.528248,1.105694,-0.672452,1816.4025,2.476603,1.096422,-0.567474,4445.4027,4.237886,1.830925,-1.279203,4834.6333,4.605179,1.846645,-1.299345
6,25,119795.0352,9.582606,39.29035,-22.903238,115551.0313,8.425875,41.529318,-23.291,3718.396,3.478189,1.329016,-0.942652,3484.0998,3.38862,1.288223,-0.897791,1412.7075,2.42461,0.850113,-0.5021,1558.8727,2.477141,1.025299,-0.568291,4930.1915,4.612578,2.068647,-1.583351,4512.1861,4.384795,2.08425,-1.49323,116648.416,9.662692,37.706712,-21.476893,109554.0312,9.190688,35.612533,-18.554347,3980.982,3.526938,1.428808,-1.005546,4046.1677,4.182635,1.370886,-1.060144,1903.4246,2.66595,1.28301,-0.669237,1988.0282,2.602206,1.195989,-0.663642,5114.9015,4.615901,2.186205,-1.556993,5555.9392,5.015334,2.199541,-1.693868
6,35,140782.2978,10.975342,59.584134,-25.081263,135883.9053,9.623297,58.728062,-25.642862,4596.4652,4.050693,1.963134,-1.190647,4275.2324,3.92329,1.908842,-1.181344,1647.4897,2.678999,0.975397,-0.621234,1814.2625,2.730879,1.212346,-0.740007,6033.4826,5.411494,2.963822,-2.157054,5508.1855,5.13648,2.77411,-2.132424,137403.6641,10.977342,56.820313,-24.509873,126678.6093,10.329578,53.349006,-20.694951,4889.8766,4.092725,2.179776,-1.314345,5048.8103,4.950079,1.99411,-1.343022,2199.6449,2.939265,1.504179,-0.868906,2294.2266,2.86722,1.340315,-0.81993,6260.5856,5.407315,2.879786,-2.269665,6816.6381,5.913717,3.051548,-2.33268
1,10,21749.5635,2.627488,4.110899,-4.569693,21138.044,2.713281,4.28157,-3.99553,2601.8249,2.085748,1.161237,-0.82478,2602.6865,2.074977,1.216273,-0.855015,1218.5497,2.092544,0.863491,-0.408573,1407.7876,2.104463,0.912604,-0.48432,3321.709,2.41484,1.959228,-1.184975,3501.0945,2.406442,1.984295,-1.227309,20407.4551,2.849163,3.794115,-3.666017,24773.999,2.947995,4.526107,-4.553467,3173.884,2.201685,1.315971,-0.911772,2369.0144,2.202927,1.110452,-0.760527,1636.1588,2.16398,1.052986,-0.530287,1657.308,2.161844,1.157846,-0.53505,3955.4094,2.519815,2.145977,-1.352179,3573.0447,2.582159,2.113358,-1.218104
1,20,44240.5029,4.734847,10.472258,-10.380901,41403.9775,4.997612,10.743542,-9.015912,4940.8962,3.596926,2.39362,-1.209882,4953.6831,3.527018,2.373133,-1.276746,1959.3813,2.901716,1.699412,-0.656458,2260.3248,2.902636,1.761054,-0.693265,5807.6234,4.055068,3.987934,-1.767855,6122.0031,3.99478,3.967135,-1.744692,39371.9209,5.296057,9.264492,-8.076289,46703.0019,5.188981,11.195765,-9.567108,5850.4802,3.717538,2.706447,-1.416813,4330.5199,3.722393,2.271416,-1.119311,2563.6379,2.960525,2.051669,-0.798402,2582.1899,2.96159,2.306715,-0.861866,6842.0261,4.211758,4.432344,-2.045014,6096.0249,4.313923,4.367389,-1.94909
1,30,68772.5175,7.185827,16.515253,-16.675905,62188.792,7.174904,17.056267,-14.312501,6448.0721,4.407664,3.25887,-1.654513,6496.1289,4.374607,3.272768,-1.688561,2470.2889,3.374293,2.223278,-0.857364,2885.0124,3.441021,2.420954,-0.898078,7511.8254,4.979512,5.352861,-2.388063,7981.6276,4.986609,5.471074,-2.348892,58556.2929,7.55622,14.383708,-13.208461,68090.3838,7.490406,16.735589,-15.147022,7670.2915,4.626209,3.765581,-1.847992,5640.6719,4.580926,3.056693,-1.494335,3224.7167,3.473162,2.827995,-1.000354,3204.2544,3.403279,3.028432,-1.150905,8964.0998,5.290577,6.215735,-2.833125,7867.2899,5.301873,5.948563,-2.711049
1,40,68632.8301,6.923039,27.186135,-18.530967,60900.0478,7.047728,27.092673,-15.690707,7380.5871,4.912847,4.234287,-2.087509,7318.1543,4.802547,4.128097,-2.038493,2787.6227,3.657489,2.74863,-0.954701,3205.6069,3.654103,2.903527,-1.010066,8616.6341,5.598945,6.785546,-2.908504,9033.4458,5.467421,6.779766,-2.919698,59402.6015,7.685823,22.617188,-15.623856,70329.084,7.398919,25.646538,-18.629689,8626.8542,5.026475,4.732481,-2.29837,6466.0394,5.139247,3.937232,-1.885995,3565.5542,3.684362,3.365953,-1.12973,3599.3106,3.683582,3.771243,-1.26477,10176.1777,5.80872,7.804032,-3.247409,9043.5935,5.99539,7.593368,-3.145986
1,50,76428.9717,7.898322,24.917995,-18.863368,65385.9405,7.596745,24.290709,-15.282271,8300.9015,5.433144,4.608669,-2.281893,8339.8267,5.40795,4.534798,-2.291976,3134.6037,3.995079,2.894889,-1.116067,3647.9645,4.048712,3.117402,-1.178825,9894.096,6.280116,7.344803,-3.429795,10545.6695,6.289562,7.415884,-3.385548,64719.7138,8.35122,21.310093,-14.883703,78125.2402,8.444508,24.954137,-17.29372,9827.4985,5.67347,5.206764,-2.566907,7256.4618,5.661461,4.270478,-2.077997,4035.9988,4.05631,3.678602,-1.267264,4006.1371,3.982714,3.985141,-1.453576,12056.0061,6.781015,8.650714,-3.989978,10392.5764,6.735489,8.245342,-3.776622
1,75,100000.3926,9.904068,33.962423,-25.379405,84486.6406,9.598493,32.033695,-20.360749,10753.3155,6.810376,6.022707,-3.023517,10647.45,6.642723,5.853017,-3.00664,3918.1164,4.710592,3.687894,-1.466068,4509.7476,4.727564,3.95519,-1.58115,12969.153,8.002478,9.512876,-4.671363,13629.5491,7.842822,9.572114,-4.596372,83550.7685,10.58934,28.788334,-20.022616,99056.1982,10.249048,33.697433,-22.746495,12482.1711,6.94466,6.753853,-3.373049,9378.46,7.086567,5.570075,-2.723464,4946.5779,4.705422,4.679502,-1.661665,4951.5434,4.652962,5.122655,-1.803139,15663.9309,8.497385,11.398844,-5.533799,13559.3616,8.53412,10.852582,-5.251693
1,100,115149.6475,11.142348,43.773415,-28.954455,95069.6045,10.729254,40.603946,-22.625792,12687.5598,7.890378,7.247161,-3.783849,12565.2736,7.633206,7.039676,-3.760462,4522.1361,5.266537,4.341176,-1.72185,5205.5379,5.266578,4.63295,-1.784086,15296.6902,9.243923,11.327533,-5.927653,16157.5397,9.062702,11.339137,-5.725403,95221.6953,11.940287,36.672063,-22.523313,113645.4688,11.41251,42.534275,-25.862082,14717.6284,7.979972,8.001786,-4.151881,11038.9511,8.194565,6.650462,-3.416999,5682.3072,5.203789,5.549928,-1.940726,5654.9795,5.147496,6.061803,-2.193034,18666.9724,9.860003,13.710985,-6.941807,15993.53,9.879931,13.070168,-6.474262
1,125,130471.8037,12.69414,49.133774,-33.11675,106102.0557,11.884487,44.603625,-25.364943,14710.3219,8.98,8.042599,-4.455328,14503.9787,8.706245,7.803721,-4.250201,5112.9893,5.809536,4.72479,-1.97121,5870.469,5.813996,5.121697,-2.029252,17748.8097,10.545444,12.526491,-6.833062,18696.5079,10.346064,12.587564,-6.721095,106628.0254,13.172521,41.13638,-25.405114,127335.9277,12.692006,48.10159,-29.326362,16960.56,9.0656,8.977503,-4.812623,12771.7294,9.294614,7.374774,-3.980839,6376.4936,5.714424,6.067084,-2.2165,6350.6045,5.627701,6.610265,-2.473865,21696.0325,11.316386,15.386751,-8.342552,18527.9011,11.245778,14.57381,-7.751868
1,150,144338.9756,14.121603,55.266794,-36.316011,117634.4736,13.060471,50.257832,-28.154794,16943.606,10.072163,8.836582,-5.069833,16003.917,9.488677,8.797351,-5.015977,5750.4715,6.362919,5.088232,-2.018481,6382.1311,6.242383,5.710315,-2.468803,20832.6008,12.012248,13.810989,-7.648808,20961.1773,11.44263,14.082042,-8.307049,118452.3505,14.393927,46.609345,-28.043752,139874.0303,14.109745,53.993969,-32.00809,18662.2202,9.850731,10.079882,-5.7466,14715.6893,10.407169,8.027109,-4.482057,6884.8278,6.118819,6.876542,-2.733161,7132.374,6.119493,7.10581,-2.461363,23990.633,12.380356,17.242002,-10.015271,21594.9211,12.701685,16.12422,-8.471392
1,175,157465.3086,16.193597,60.030051,-42.809797,127298.7471,13.906795,55.948279,-33.29543,19060.3222,10.863477,9.3131,-5.974617,17866.0347,10.555504,9.91087,-5.801713,6283.1452,6.733525,5.195575,-2.153625,6968.2826,6.832549,6.446125,-2.763012,23429.1055,12.754477,14.627444,-8.596483,23395.5488,12.696404,15.824931,-9.635425,128373.3339,15.097262,51.65796,-32.814408,151742.5751,16.512895,58.855489,-36.089351,20744.6574,10.984875,11.420207,-6.545264,16493.232,11.152961,8.332811,-5.29994,7486.6913,6.671182,7.861583,-3.082607,7751.2732,6.390567,7.072897,-2.607209,26755.0302,13.896958,19.137024,-11.661174,24258.4135,13.488968,17.061194,-9.376803
